employee_id,gender,annual_salary_amount_in_usd,job_experience,job_pay_level,full_or_part_time,hourly_or_salary,job_family_group,job_continent
100650126,Female,52753.67,10,Junior Associate,Full time,Salary,Customer Experience,Europe
100318824,Male,54750.0,3,Senior Associate,Full time,Salary,Client Strategy,Americas
100952741,Male,56250.0,6,Team Lead,Full time,Salary,Government Consulting,Americas
100922954,Male,53370.77,4,Junior Associate,Full time,Salary,Customer Experience,Europe
100216187,Male,157590.0,11,Manger II,Full time,Salary,Strategy,Americas
100386565,Female,63750.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas
100954590,Male,78750.0,12,Senior Associate,Full time,Salary,Expansion,Americas
100699994,Male,50546.47,2,Junior Associate,Full time,Salary,Pricing Analytics,Europe
100410406,Male,38477.11,10,Team Lead,Full time,Salary,Customer Experience,Americas
100082008,Male,43072.09,25,Junior Associate,Full time,Hourly,Research,Americas
100604469,Female,33930.0,21,Junior Associate,Part time,Hourly,Government Consulting,Americas
100575087,Male,180000.0,27,Sr Manager,Full time,Salary,Investment,Americas
100913364,Male,138750.0,8,Senior Associate,Full time,Salary,Technology Services,Americas
100388163,Female,191877.89,20,Director,Full time,Salary,Client Strategy,Europe
100814215,Female,19042.27,3,Senior Associate,Full time,Salary,Pricing Analytics,Americas
100553784,Female,191250.0,14,Manger II,Full time,Salary,Client Strategy,Americas
100807767,Male,135000.0,24,Sr Manager,Full time,Salary,Client Strategy,Americas
100684952,Male,67500.0,6,Junior Associate,Full time,Salary,Graphic Design,Americas
100116423,Male,90000.0,6,Team Lead,Full time,Salary,Expansion,Americas
100310673,Male,11972.83,5,Junior Associate,Full time,Salary,Catering,Americas
100884352,Female,31200.0,8,Second Year Associate,Full time,Hourly,Catering,Americas
100126169,Male,42000.0,4,Junior Associate,Full time,Salary,Catering,Americas
100617142,Male,82500.0,13,Team Lead,Full time,Salary,Client Strategy,Americas
100676111,Male,63750.0,10,Junior Associate,Full time,Salary,Government Consulting,Americas
100043777,Female,102000.0,6,Junior Associate,Full time,Salary,Technology Services,Americas
100612711,Female,25910.98,13,Entry Level,Full time,Hourly,Research,Americas
100885870,Female,48750.0,2,Junior Associate,Full time,Salary,Catering,Americas
100577445,Male,71758.43,13,Manager,Full time,Salary,Investment,Europe
100214496,Female,71625.0,11,Team Lead,Full time,Salary,Client Strategy,Americas
100421946,Female,21840.0,8,Entry Level,Full time,Hourly,Research,Americas
100136195,Male,25910.98,18,Entry Level,Full time,Hourly,Research,Americas
100297078,Female,40170.0,8,Junior Associate,Full time,Salary,Catering,Americas
100976728,Male,23400.0,11,Entry Level,Full time,Hourly,Research,Americas
100229544,Male,135000.0,27,Team Lead,Full time,Salary,Technology Services,Americas
100841200,Male,84000.0,13,Manager,Full time,Salary,Government Consulting,Americas
100646095,Female,19981.81,12,Senior Associate,Full time,Salary,Client Strategy,Americas
100432122,Male,185400.0,14,Manager,Full time,Salary,Technology Services,Americas
100953813,Female,93750.0,16,Senior Associate,Full time,Salary,R&D,Americas
100038834,Male,45000.0,3,Junior Associate,Full time,Salary,Client Techology,Americas
100179171,Female,97196.52,8,Sr Manager,Full time,Salary,R&D,Americas
100595475,Female,107250.0,9,Team Lead,Full time,Salary,Technology Services,Americas
100127385,Male,50212.5,5,Junior Associate,Full time,Salary,Client Strategy,Americas
100733235,Male,187500.0,13,Manager,Full time,Salary,Technology Services,Americas
100528198,Female,34644.18,2,Junior Associate,Full time,Salary,Catering,Europe
100286612,Female,26833.56,14,Entry Level,Full time,Hourly,Research,Americas
100813306,Male,12059.76,8,Junior Associate,Full time,Salary,Customer Experience,Americas
100926375,Male,45000.0,7,Junior Associate,Full time,Salary,Government Consulting,Americas
100352731,Male,213750.0,12,Manager,Full time,Salary,Technology Services,Americas
100004905,Male,25911.6,5,Entry Level,Full time,Hourly,Research,Americas
100971415,Male,127462.5,17,Manger II,Full time,Salary,Customer Experience,Americas
100940468,Female,109550.52,13,Sr Manager,Full time,Salary,Catering,Europe
100159159,Male,116250.0,27,Team Lead,Full time,Salary,Expansion,Americas
100525068,Male,82500.0,3,Manager,Full time,Salary,Client Strategy,Americas
100752006,Female,45000.0,14,Junior Associate,Full time,Salary,Client Strategy,Americas
100580808,Female,46800.0,8,Junior Associate,Part time,Hourly,Government Consulting,Americas
100280365,Male,48750.0,8,Entry Level,Full time,Salary,Client Techology,Americas
100678919,Female,62437.5,6,Junior Associate,Full time,Salary,Client Strategy,Americas
100258500,Male,52500.0,6,Second Year Associate,Full time,Salary,Expansion,Americas
100558743,Male,42134.82,8,Senior Associate,Full time,Salary,Client Strategy,Europe
100866759,Female,116461.31,21,Manger II,Full time,Salary,Customer Experience,Asia
100870142,Male,61800.0,38,Junior Associate,Full time,Salary,Expansion,Americas
100210096,Female,39000.0,6,Second Year Associate,Full time,Hourly,Catering,Americas
100111965,Female,41599.53,12,Team Lead,Full time,Salary,Expansion,Americas
100302140,Male,112500.0,17,Team Lead,Full time,Salary,Expansion,Americas
100703941,Male,52500.0,9,Senior Associate,Full time,Salary,Client Strategy,Americas
100663135,Female,22495.2,30,Entry Level,Full time,Hourly,Research,Americas
100944893,Male,121125.0,6,Manager,Full time,Salary,Pricing Analytics,Americas
100496708,Male,57750.0,20,Second Year Associate,Full time,Salary,Technology Services,Americas
100649423,Male,156000.0,8,Team Lead,Full time,Salary,Technology Services,Americas
100531421,Female,76875.0,5,Team Lead,Full time,Salary,Client Strategy,Americas
100287265,Female,58710.0,6,Team Lead,Full time,Salary,Catering,Americas
100721915,Female,187500.0,25,Manager,Full time,Salary,Technology Services,Americas
100598006,Male,82500.0,9,Manager,Full time,Salary,Graphic Design,Americas
100703652,Male,25749.05,3,Second Year Associate,Full time,Salary,Catering,Europe
100902428,Female,34540.1,8,Junior Associate,Full time,Salary,Catering,Europe
100274146,Female,57997.5,14,Senior Associate,Full time,Salary,Investment,Americas
100333804,Female,169125.0,10,Sr Manager,Full time,Salary,Client Strategy,Americas
100698329,Male,127500.0,8,Senior Associate,Full time,Salary,Technology Services,Americas
100360100,Female,48750.0,6,Senior Associate,Full time,Salary,Research,Americas
100273308,Female,48750.0,2,Second Year Associate,Full time,Salary,Catering,Americas
100439883,Male,48000.0,5,Junior Associate,Full time,Salary,Catering,Americas
100035325,Male,75000.0,5,Junior Associate,Full time,Salary,Investment,Americas
100932674,Female,26520.0,1,Second Year Associate,Full time,Hourly,Catering,Americas
100419347,Female,29561.68,11,Senior Associate,Full time,Salary,Expansion,Americas
100204255,Female,11901.42,3,Junior Associate,Full time,Salary,Catering,Americas
