employee_id,gender,annual_salary_amount_in_usd,job_experience,job_pay_level,full_or_part_time,hourly_or_salary,job_family_group,job_continent,pay_gap_perc
100025556,Female,63000.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100321518,Female,60255.0,5,Team Lead,Full time,Salary,Catering,Americas,-2.88
100294438,Male,84000.0,4,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100631733,Male,48750.0,7,Junior Associate,Full time,Hourly,Client Techology,Americas,-2.01
100699846,Female,26958.12,10,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100074217,Female,77841.57,5,Senior Associate,Full time,Salary,Technology Services,Europe,16.17
100314451,Female,36438.57,8,Junior Associate,Full time,Salary,Catering,Oceania,-2.88
100317322,Female,69862.5,7,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100436125,Female,210000.0,17,Director,Full time,Salary,Client Strategy,Americas,6.59
100119772,Female,43500.0,6,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100722475,Male,45000.0,5,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100259914,Female,67500.0,6,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100501181,Female,16835.3,8,Junior Associate,Full time,Salary,Investment,Americas,22.35
100708754,Female,45000.0,7,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100167780,Male,71250.0,10,Senior Associate,Full time,Salary,Government Consulting,Americas,0.0
100013141,Male,29640.0,5,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100960958,Female,47752.79,5,Team Lead,Full time,Salary,Catering,Europe,-2.88
100400591,Female,25910.82,21,Entry Level,Full time,Hourly,Research,Americas,0.0
100062071,Female,63750.0,29,Team Lead,Full time,Salary,Government Consulting,Americas,0.0
100096222,Male,97500.0,11,Senior Associate,Full time,Salary,Investment,Americas,22.35
100863021,Male,71250.0,8,Team Lead,Full time,Salary,Catering,Americas,-2.88
100009132,Female,45000.0,0,Second Year Associate,Full time,Salary,Graphic Design,Americas,27.77
100930793,Female,154494.33,15,Director,Full time,Salary,Client Strategy,Europe,6.59
100385912,Male,29640.0,1,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100762567,Female,44246.84,5,Team Lead,Full time,Salary,Catering,Oceania,-2.88
100926938,Female,28563.4,7,Team Lead,Full time,Salary,Strategy,Americas,34.74
100179797,Female,48750.0,1,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100530809,Male,47738.02,30,Junior Associate,Full time,Hourly,Research,Americas,0.0
100313967,Male,57187.5,4,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100165003,Female,75600.0,7,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100903960,Female,41036.66,11,Junior Associate,Full time,Salary,Patent Law,Asia,-16.4
100039487,Male,25911.6,11,Entry Level,Full time,Hourly,Research,Americas,0.0
100132965,Male,77250.0,6,Team Lead,Full time,Salary,R&D,Americas,-10.52
100611140,Female,75000.0,10,Team Lead,Full time,Salary,Graphic Design,Americas,27.77
100481701,Female,93750.0,1,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100249144,Female,150000.0,14,Sr Manager,Full time,Salary,IPO Strategy,Americas,-29.53
100015264,Female,25749.05,4,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100343785,Male,23400.0,12,Entry Level,Full time,Hourly,Research,Americas,0.0
100370680,Female,50747.65,9,Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100881732,Male,116250.0,11,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100436391,Male,89553.7,7,Manger II,Full time,Salary,Catering,Americas,-2.88
100282369,Female,24102.0,19,Entry Level,Full time,Hourly,Research,Americas,0.0
100156896,Male,204712.5,20,Director,Full time,Salary,Expansion,Americas,17.29
100088555,Female,67500.0,6,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100690744,Female,97500.0,9,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100440824,Female,48075.11,11,Senior Associate,Full time,Salary,Investment,Europe,22.35
100000323,Female,75000.0,6,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100854163,Female,62595.0,4,Team Lead,Full time,Salary,Catering,Americas,-2.88
100765339,Male,191244.38,10,Manger II,Full time,Salary,Technology Services,Americas,16.17
100545569,Male,52500.0,7,Team Lead,Full time,Salary,Catering,Americas,-2.88
100643779,Male,25910.82,9,Entry Level,Full time,Hourly,Research,Americas,0.0
100700400,Female,58500.0,4,Team Lead,Full time,Salary,Catering,Americas,-2.88
100390170,Female,127500.0,18,Manager,Full time,Salary,Client Strategy,Americas,6.59
100335494,Female,12955.41,11,Entry Level,Part time,Hourly,Research,Americas,0.0
100909160,Male,40556.25,7,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100717683,Male,66000.0,7,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100473550,Female,89571.53,11,Team Lead,Full time,Salary,Technology Services,Europe,16.17
100576860,Female,42134.82,6,Team Lead,Full time,Salary,Customer Experience,Europe,10.48
100366868,Female,105000.0,10,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100514100,Female,17830.85,7,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100642229,Female,67500.0,3,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100797773,Male,43912.9,7,Senior Associate,Full time,Salary,Client Strategy,Europe,6.59
100061525,Male,52500.0,2,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100754521,Female,46816.46,5,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100158114,Male,31500.0,0,Entry Level,Full time,Salary,Client Strategy,Americas,6.59
100070845,Female,71250.0,4,Junior Associate,Full time,Salary,R&D,Americas,-10.52
100254401,Male,56250.0,3,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100083426,Female,90000.0,8,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100009403,Male,25910.82,4,Entry Level,Full time,Hourly,Research,Americas,0.0
100008117,Female,29753.55,6,Manager,Full time,Salary,Catering,Americas,-2.88
100340884,Male,66188.16,5,Senior Associate,Full time,Salary,Customer Experience,Asia,10.48
100984621,Male,108750.0,4,Manager,Full time,Salary,Technology Services,Americas,16.17
100804375,Male,157500.0,14,Manger II,Full time,Salary,Investment,Americas,22.35
100921346,Male,60861.4,14,Senior Associate,Full time,Salary,Customer Experience,Europe,10.48
100396886,Female,138750.0,18,Team Lead,Full time,Salary,Patent Law,Americas,-16.4
100085643,Female,67500.0,3,Junior Associate,Full time,Salary,Strategy,Americas,34.74
100600739,Male,22604.4,34,Entry Level,Full time,Hourly,Research,Americas,0.0
100900064,Female,44007.47,19,Senior Associate,Full time,Salary,Expansion,Europe,17.29
100187269,Female,67500.0,10,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100418452,Female,19280.3,4,Senior Associate,Full time,Salary,IPO Strategy,Americas,-29.53
100117394,Female,65981.25,8,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100294173,Male,78750.0,3,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100965521,Male,150000.0,10,Sr Manager,Full time,Salary,Client Strategy,Americas,6.59
100583010,Male,116250.0,21,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100325787,Male,108752.63,8,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100338993,Male,131250.0,9,Manager,Full time,Salary,R&D,Americas,-10.52
100989572,Male,206250.0,13,Manger II,Full time,Salary,Technology Services,Americas,16.17
100048556,Male,90000.0,25,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100237090,Female,61500.0,9,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100025019,Male,105000.0,13,Team Lead,Full time,Salary,R&D,Americas,-10.52
100878913,Female,65010.0,8,Junior Associate,Full time,Salary,Graphic Design,Americas,27.77
100405313,Male,115875.0,10,Manager,Full time,Salary,Expansion,Americas,17.29
100728201,Female,40500.0,3,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100431871,Male,130496.25,9,Manger II,Full time,Salary,Expansion,Americas,17.29
100479819,Female,65025.0,10,Team Lead,Full time,Salary,Catering,Americas,-2.88
100557031,Female,195000.0,12,Sr Manager,Full time,Salary,R&D,Americas,-10.52
100419842,Male,24278.89,6,Senior Associate,Full time,Salary,Pricing Analytics,Americas,-4.56
100673600,Male,67500.0,3,Junior Associate,Full time,Salary,Patent Law,Americas,-16.4
100142305,Female,32760.0,3,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100710998,Male,39375.0,1,Entry Level,Full time,Salary,Client Strategy,Americas,6.59
100498896,Female,183750.0,10,Manger II,Full time,Salary,Graphic Design,Americas,27.77
100052455,Male,51498.11,11,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100718742,Female,112500.0,9,Manger II,Full time,Salary,Client Strategy,Americas,6.59
100809618,Male,23461.65,6,Senior Associate,Full time,Salary,Catering,Americas,-2.88
100982958,Female,45000.0,3,Second Year Associate,Full time,Salary,Client Strategy,Americas,6.59
100747024,Female,32760.0,5,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100944128,Female,88837.5,6,Team Lead,Full time,Salary,Investment,Americas,22.35
100070166,Male,135000.0,13,Manager,Full time,Salary,Expansion,Americas,17.29
100671081,Female,14355.5,5,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100988752,Female,31274.12,9,Entry Level,Full time,Salary,Strategy,Europe,34.74
100229074,Male,51000.0,3,Junior Associate,Full time,Hourly,Patent Law,Americas,-16.4
100600143,Male,21840.0,17,Entry Level,Full time,Hourly,Research,Americas,0.0
100571908,Male,79587.99,13,Team Lead,Full time,Salary,Client Strategy,Europe,6.59
100129032,Female,39585.0,19,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100841707,Male,61278.75,10,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100977908,Female,96750.0,12,Team Lead,Full time,Salary,Customer Experience,Americas,10.48
100334904,Male,25911.6,5,Entry Level,Full time,Hourly,Research,Americas,0.0
100257418,Female,11901.42,0,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100421825,Female,56250.0,5,Team Lead,Full time,Salary,Catering,Americas,-2.88
100507031,Female,70847.54,9,Junior Associate,Full time,Salary,Technology Services,Europe,16.17
100611809,Female,9578.26,6,Second Year Associate,Full time,Salary,Catering,Americas,-2.88
100102845,Female,43500.0,7,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100280561,Female,32760.0,0,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100156263,Male,35061.0,47,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100182012,Female,60000.0,7,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100272105,Female,41250.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100555469,Male,45000.0,2,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100358327,Male,45000.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100254919,Male,183750.0,32,Manger II,Full time,Salary,Technology Services,Americas,16.17
100816480,Female,68850.0,7,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100577808,Male,82500.0,13,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100423250,Male,75075.0,8,Team Lead,Full time,Salary,Expansion,Americas,17.29
100268976,Female,67842.86,12,Team Lead,Full time,Salary,Catering,Asia,-2.88
100901629,Male,150000.0,8,Sr Manager,Full time,Salary,Government Consulting,Americas,0.0
100979514,Male,52501.23,4,Team Lead,Full time,Salary,Catering,Americas,-2.88
100114367,Male,25910.82,22,Entry Level,Full time,Hourly,Research,Americas,0.0
100194176,Female,67500.0,10,Junior Associate,Full time,Salary,R&D,Americas,-10.52
100995903,Male,187500.0,16,Sr Manager,Full time,Salary,Technology Services,Americas,16.17
100909365,Male,86250.0,8,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100170632,Male,42120.0,28,Entry Level,Full time,Hourly,Research,Americas,0.0
100488126,Female,112612.5,11,Team Lead,Full time,Salary,Investment,Americas,22.35
100008362,Male,25911.6,22,Entry Level,Full time,Hourly,Research,Americas,0.0
100780920,Female,28275.0,4,Entry Level,Part time,Hourly,Government Consulting,Americas,0.0
100641832,Male,63258.75,6,Second Year Associate,Full time,Salary,Technology Services,Europe,16.17
100087572,Male,25910.82,30,Entry Level,Full time,Hourly,Research,Americas,0.0
100565908,Male,95625.0,16,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100260632,Female,68327.87,6,Team Lead,Full time,Salary,Customer Experience,Americas,10.48
100664690,Male,66937.5,9,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100774274,Male,26089.36,6,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100485977,Female,60000.0,16,Team Lead,Full time,Salary,Catering,Americas,-2.88
100353142,Female,34540.1,9,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100598089,Male,32771.53,7,Second Year Associate,Full time,Salary,Client Strategy,Europe,6.59
100927459,Male,57937.5,6,Team Lead,Full time,Salary,Catering,Americas,-2.88
100113528,Female,154494.33,9,Sr Manager,Full time,Salary,Leadership,Europe,37.58
100003262,Male,79703.47,8,Junior Associate,Full time,Salary,Technology Services,Europe,16.17
100929844,Male,48748.5,10,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100290429,Female,34644.18,4,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100382802,Male,82500.0,5,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100608497,Male,172500.0,22,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100002010,Female,154500.0,9,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100182473,Female,34644.18,10,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100450663,Male,52500.0,17,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100408345,Female,105000.0,28,Manager,Full time,Salary,Client Techology,Americas,-2.01
100338871,Male,23400.0,5,Entry Level,Full time,Hourly,Research,Americas,0.0
100454121,Male,189750.0,18,Manger II,Full time,Salary,Technology Services,Americas,16.17
100377119,Male,131250.0,21,Manager,Full time,Salary,Technology Services,Americas,16.17
100923279,Female,75000.0,7,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100604169,Female,101250.0,8,Manager,Full time,Salary,Client Strategy,Americas,6.59
100926103,Female,105000.0,13,Team Lead,Full time,Salary,Expansion,Americas,17.29
100186257,Male,131250.0,12,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100080682,Female,73387.5,4,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100734772,Female,24570.0,10,Entry Level,Full time,Hourly,Research,Americas,0.0
100263301,Female,64125.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100117829,Female,28080.0,9,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100306805,Female,40875.0,7,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100139492,Female,43875.0,3,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100469026,Female,60861.4,12,Senior Associate,Full time,Salary,Expansion,Europe,17.29
100656232,Male,150000.0,21,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100783916,Male,67500.0,5,Junior Associate,Full time,Salary,Strategy,Americas,34.74
100212714,Female,41434.63,6,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100080677,Female,48750.0,6,Junior Associate,Full time,Salary,Graphic Design,Americas,27.77
100114696,Female,20280.0,11,Entry Level,Full time,Hourly,Research,Americas,0.0
100021317,Female,224998.13,16,Director,Full time,Salary,IPO Strategy,Americas,-29.53
100304425,Female,23461.65,8,Junior Associate,Full time,Salary,Graphic Design,Americas,27.77
100774398,Male,47736.0,13,Senior Associate,Full time,Hourly,Research,Americas,0.0
100023690,Female,69750.0,19,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100759230,Male,58052.41,10,Senior Associate,Full time,Salary,Customer Experience,Europe,10.48
100895428,Male,15465.92,9,Junior Associate,Full time,Salary,Research,Americas,0.0
100637564,Male,34644.18,6,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100650126,Female,52753.67,10,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100318824,Male,54750.0,3,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100952741,Male,56250.0,6,Team Lead,Full time,Salary,Government Consulting,Americas,0.0
100922954,Male,53370.77,4,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100216187,Male,157590.0,11,Manger II,Full time,Salary,Strategy,Americas,34.74
100386565,Female,63750.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100954590,Male,78750.0,12,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100699994,Male,50546.47,2,Junior Associate,Full time,Salary,Pricing Analytics,Europe,-4.56
100410406,Male,38477.11,10,Team Lead,Full time,Salary,Customer Experience,Americas,10.48
100082008,Male,43072.09,25,Junior Associate,Full time,Hourly,Research,Americas,0.0
100604469,Female,33930.0,21,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100575087,Male,180000.0,27,Sr Manager,Full time,Salary,Investment,Americas,22.35
100913364,Male,138750.0,8,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100388163,Female,191877.89,20,Director,Full time,Salary,Client Strategy,Europe,6.59
100814215,Female,19042.27,3,Senior Associate,Full time,Salary,Pricing Analytics,Americas,-4.56
100553784,Female,191250.0,14,Manger II,Full time,Salary,Client Strategy,Americas,6.59
100807767,Male,135000.0,24,Sr Manager,Full time,Salary,Client Strategy,Americas,6.59
100684952,Male,67500.0,6,Junior Associate,Full time,Salary,Graphic Design,Americas,27.77
100116423,Male,90000.0,6,Team Lead,Full time,Salary,Expansion,Americas,17.29
100310673,Male,11972.83,5,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100884352,Female,31200.0,8,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100126169,Male,42000.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100617142,Male,82500.0,13,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100676111,Male,63750.0,10,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100043777,Female,102000.0,6,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100612711,Female,25910.98,13,Entry Level,Full time,Hourly,Research,Americas,0.0
100885870,Female,48750.0,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100577445,Male,71758.43,13,Manager,Full time,Salary,Investment,Europe,22.35
100214496,Female,71625.0,11,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100421946,Female,21840.0,8,Entry Level,Full time,Hourly,Research,Americas,0.0
100136195,Male,25910.98,18,Entry Level,Full time,Hourly,Research,Americas,0.0
100297078,Female,40170.0,8,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100976728,Male,23400.0,11,Entry Level,Full time,Hourly,Research,Americas,0.0
100229544,Male,135000.0,27,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100841200,Male,84000.0,13,Manager,Full time,Salary,Government Consulting,Americas,0.0
100646095,Female,19981.81,12,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100432122,Male,185400.0,14,Manager,Full time,Salary,Technology Services,Americas,16.17
100953813,Female,93750.0,16,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100038834,Male,45000.0,3,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100179171,Female,97196.52,8,Sr Manager,Full time,Salary,R&D,Americas,-10.52
100595475,Female,107250.0,9,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100127385,Male,50212.5,5,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100733235,Male,187500.0,13,Manager,Full time,Salary,Technology Services,Americas,16.17
100528198,Female,34644.18,2,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100286612,Female,26833.56,14,Entry Level,Full time,Hourly,Research,Americas,0.0
100813306,Male,12059.76,8,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100926375,Male,45000.0,7,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100352731,Male,213750.0,12,Manager,Full time,Salary,Technology Services,Americas,16.17
100004905,Male,25911.6,5,Entry Level,Full time,Hourly,Research,Americas,0.0
100971415,Male,127462.5,17,Manger II,Full time,Salary,Customer Experience,Americas,10.48
100940468,Female,109550.52,13,Sr Manager,Full time,Salary,Catering,Europe,-2.88
100159159,Male,116250.0,27,Team Lead,Full time,Salary,Expansion,Americas,17.29
100525068,Male,82500.0,3,Manager,Full time,Salary,Client Strategy,Americas,6.59
100752006,Female,45000.0,14,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100580808,Female,46800.0,8,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100280365,Male,48750.0,8,Entry Level,Full time,Salary,Client Techology,Americas,-2.01
100678919,Female,62437.5,6,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100258500,Male,52500.0,6,Second Year Associate,Full time,Salary,Expansion,Americas,17.29
100558743,Male,42134.82,8,Senior Associate,Full time,Salary,Client Strategy,Europe,6.59
100866759,Female,116461.31,21,Manger II,Full time,Salary,Customer Experience,Asia,10.48
100870142,Male,61800.0,38,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100210096,Female,39000.0,6,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100111965,Female,41599.53,12,Team Lead,Full time,Salary,Expansion,Americas,17.29
100302140,Male,112500.0,17,Team Lead,Full time,Salary,Expansion,Americas,17.29
100703941,Male,52500.0,9,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100663135,Female,22495.2,30,Entry Level,Full time,Hourly,Research,Americas,0.0
100944893,Male,121125.0,6,Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100496708,Male,57750.0,20,Second Year Associate,Full time,Salary,Technology Services,Americas,16.17
100649423,Male,156000.0,8,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100531421,Female,76875.0,5,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100287265,Female,58710.0,6,Team Lead,Full time,Salary,Catering,Americas,-2.88
100721915,Female,187500.0,25,Manager,Full time,Salary,Technology Services,Americas,16.17
100598006,Male,82500.0,9,Manager,Full time,Salary,Graphic Design,Americas,27.77
100703652,Male,25749.05,3,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100902428,Female,34540.1,8,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100274146,Female,57997.5,14,Senior Associate,Full time,Salary,Investment,Americas,22.35
100333804,Female,169125.0,10,Sr Manager,Full time,Salary,Client Strategy,Americas,6.59
100698329,Male,127500.0,8,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100360100,Female,48750.0,6,Senior Associate,Full time,Salary,Research,Americas,0.0
100273308,Female,48750.0,2,Second Year Associate,Full time,Salary,Catering,Americas,-2.88
100439883,Male,48000.0,5,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100035325,Male,75000.0,5,Junior Associate,Full time,Salary,Investment,Americas,22.35
100932674,Female,26520.0,1,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100419347,Female,29561.68,11,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100204255,Female,11901.42,3,Junior Associate,Full time,Salary,Catering,Americas,-2.88
